bedrooms,bathrooms,toilets,description,location,spec_location,price,estate_flag,terrace_flag,new_flag,serviced_flag,locationbed,estate_price,serviced_price,location_rank,new_price,exec_flag
1,1.0,1.0,"Mini flat with 1 bedroom, dining room, and a sitting room @ Bakare Estate Agungi. N650K per year excluding agent and agreement. Call or WhatsApp me on 0-7-0-3-0-9-5-4-3-7-6 for inspection ... ...",lekki,bakare estate agungi lekki lagos,650000.0,1,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
4,4.0,5.0,Rent 2.8m Agency 10% Legal 5% Caution....100 ... New. Cheap. Old. Security. Street Lights. 24 Hours Security. Water Treatment. All Room Ensuit. Big Compound. Boys Quater. Security Doors. ...,lekki,ologolo lekki lagos,2800000.0,0,0,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
4,4.0,5.0,Rent 2.7m Agency 10% Legal 5% Caution ...... ... New. Pop Ceiling. Security. Street Lights. 24 Hours Security. Parking Space. Cctv Cameras. Water Treatment. C Of O. All Room Ensuit. Big Compound. Boys Quater. Security Doors. ...,lekki,ikota ikota lekki lagos,2700000.0,0,0,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
2,2.0,3.0,"Beautifully built 2bedroom flat at golf, lakowe, ibeju-Lekki lagos. Rent #500,000 Caution #50,000 Agency #50,000 Legal #50,000 ... Dry. New. Pop Ceiling. Big Compound. Water Treatment. Parking Space. Security Doors. All Room Ensuit. Security. ...",lekki,"golf, lakowe ibeju lekki lagos",500000.0,0,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
1,1.0,1.0,"Now open for lease ; Selfcontained studio flat in a gated and well fensed compound . Features , Spacious kitchen . Fensed compound . Borehole water . Good security . Good electricity . Good proximity . Rent 250k Agent 50k Legal 50k Total 300k ... ...",lekki,"after forte oil before abraham adesanya roundabout, lekki expressway lekki lagos",250000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
5,5.0,5.0,"FOR RENT!!! Newly built 5 bedroom with BQ(suitable for commercial use) LOCATION: Kusenla road, Ikate-Lekki RENT: 6m per annum LEGAL: 10% AGENCY: 10% CAUTION: 100k ... ...",lekki,ikate lekki lagos,6000000.0,1,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,4.0,4.0,"A Well Finished 3 Bedrooms Bungalow with BQ and Penthouse in a very well maintained, serviced, serene, well gated, seriously guarded and highly secured Estate with good street lights, good access roads, clean environment, good ... Serviced. New. Cheap. Security Doors. Supermarket Nearby. Child Care. Parking Space. Restaurants Nearby. Street Lights. 24 Hours Electricity. Security. Boys Quater. Children Play Ground. 24 Hours Security. Fast Internet. Big Compound. Drainage System. Pop Ceiling. All Room Ensuit. Water Treatment. ...",lekki,"mayfair garden, awoyaya, ajah axis lekki. awoyaya ajah lagos",1500000.0,1,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
5,5.0,6.0,Fantastic 5 bedroom fully detached duplex with bq LOCATION:off Durosinmi etti Lekki phase 1 Price:4.5m per anum. ... Parking Space. Pop Ceiling. Jacuzzi. Big Compound. All Room Ensuit. Security. ...,lekki,off durosinmi etti lekki phase 1 lekki lagos,4500000.0,0,1,0,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
4,4.0,4.0,FOR RENT!!! Newly built 4 bedroom semi detached duplex with BQ(suitable for commercial use) LOCATION: Chevron Alternative RENT: 3.5m per annum(2 years required) LEGAL: 10% AGENCY: 10% CAUTION: 10% ... ...,lekki,chevron alternative chevron lekki lagos,3500000.0,0,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
4,4.0,5.0,To Let Super clean and modern Newly built 4 Bedrooms terraces duplex with BQ LOCATION: ikota GRA lekki Features: Water 15hrs light every day and 18hrs on weekends Security Gaurd etc. Price: 2.5m Serviced charge =500k Cauction=200k Commission= 10% ... Serviced. New. Jacuzzi. All Room Ensuit. Pop Ceiling. Boys Quater. Security. Big Compound. ...,lekki,ikota gra ikota lekki lagos,2500000.0,0,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,4.0,"Newly Renovated 3 bedroom Flat with 1 room BQ. (4th Floor) Rent : 3M per annum. Location: Safe Court Estate , Beside Spar, Ikate , Lekki, Lagos State , Nigeria Service Charge : 600k Per Annum ... Renovated. Serviced. Dry. All Room Ensuit. Supermarket Nearby. 24 Hours Electricity. Street Lights. Drainage System. Swimming Pool. Boys Quater. 24 Hours Security. Security Doors. Big Compound. Security. Water Treatment. ...",lekki,ikate lekki lagos,3000000.0,1,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,4.0,5.0,"AVAILABLE FOR LEASE AT PRIME WATER VIEW ESTATE, PHASE II, IKATE LAGOS. Vacant, Tastefully Renovated, Fully Serviced and Luxuriously Finished 4 Bedroom Penthouse in a Spacious and Serene Environment with 2 Large ... Serviced. Renovated. Boys Quater. Water Treatment. Swimming Pool. Jacuzzi. 24 Hours Electricity. Street Lights. Big Compound. All Room Ensuit. Security Doors. Security. Parking Space. 24 Hours Security. Pop Ceiling. Gym. Printing Service. ...",lekki,prime water view estate 2 ikate elegushi lekki lagos ikate lekki lagos,5000000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
5,5.0,6.0,To let LOCATION: Pinnok Beach Estate jakande Lekki . 5Bedroom Duplex with a bq Price ; 6m per year. ... Pop Ceiling. Boys Quater. All Room Ensuit. Jacuzzi. Big Compound. Security. Parking Space. ...,lekki,pinnock beach estate jakande lekki lagos,6000000.0,1,1,0,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
4,4.0,5.0,A newly built fully serviced 4bedroom water view maisonette with 24hrs light and a mini pool Rent - 4.5m Service charge - 750k Caution - 200k Location - lekki phase 1 ... Serviced. New. Parking Space. Restaurants Nearby. Pop Ceiling. Street Lights. Jacuzzi. ...,lekki,off admiralty way lekki phase 1 lekki lagos,4500000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
5,5.0,6.0,"Brand New 5bedrooms Fully Detached Duplex with attached BQ LOCATION: in a secured neighbourhood Osapa London Comes with fitted kitchen, car port and CCTV cameras. Rent: #4m per annum Agency: 10% Legal: 5% Caution: 5% ... New. Security Doors. Security. Big Compound. 24 Hours Security. All Room Ensuit. Jacuzzi. Boys Quater. Pop Ceiling. Parking Space. ...",lekki,osapa london lekki lagos,4000000.0,0,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,3.0,4.0,Spacious self serviced 3bedroom flat with a room bq just two in a compound. Rent - 3.5m Caution - 400k ... Boys Quater. Parking Space. 24 Hours Security. Pop Ceiling. Jacuzzi. Big Compound. All Room Ensuit. Security. ...,lekki,.. lekki phase 1 lekki lagos,3500000.0,1,0,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,4
2,2.0,2.0,"2BEDROOM LUXURY FLAT FEATURES Comes With Washing Machine, Gas Cooker Oven Clean Water RENTAL DETAILS Rent: 1,800,000 Service.Charge : 1,210,000 yearly Caution fee: 180,000 Legal fee: 90,000 Agency: 180,000 NOTE Your Service charge covers *24 hrs ... Serviced. Big Compound. Water Treatment. Gym. 24 Hours Security. Swimming Pool. Cctv Cameras. 24 Hours Electricity. Pop Ceiling. All Room Ensuit. Boys Quater. ...",lekki,western view estate chevron lekki lagos,1800000.0,0,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,2
3,3.0,4.0,"For Rent in Lekki Phase1, Lagos. 3 bedroom terrace duplex with 1 room bq. (4 units in the compound, Self serviced, bring your own gen) Rent : 3M per annum. Location: Off Adebayo Doherty street , Lekki ... New. All Room Ensuit. Security Doors. Water Treatment. Parking Space. Pop Ceiling. Security. 24 Hours Security. Boys Quater. ...",lekki,lekki phase 1 lekki lagos,3000000.0,1,1,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
3,4.0,4.0,"A Standard 3 Bedrooms Bungalow in a serene, beautiful, well gated, seriously guarded, highly secured and well maintained environment with good water, street lights, good light, easy access roads, good roads and nicely serviced Crown ... Renovated. Cheap. New. Serviced. 24 Hours Electricity. Security Doors. Drainage System. Supermarket Nearby. All Room Ensuit. Parking Space. Fast Internet. 24 Hours Security. Big Compound. Boys Quater. Child Care. Water Treatment. Cctv Cameras. Security. Pop Ceiling. Restaurants Nearby. Children Play Ground. Street Lights. ...",lekki,"crown estate, sangotedo, ajah axis lekki. crown estate ajah lagos",1500000.0,0,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
4,4.0,5.0,"To let 4 bedroom wing of a duplex on Alpha Beach Road, Lekki Rent: 2.5M ... Jacuzzi. Security. Parking Space. Pop Ceiling. All Room Ensuit. ...",lekki,alpha beach road chevron lekki chevron lekki lagos,2500000.0,0,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,4.0,"TO LET - SERVICED FLAT Serviced 3 bedroom flat all room en-suite Facilities; Swimming pool ???? security , Off TF kuboye street Lekki Scheme 1 Rent N3million / year Sales; N60 million Service charge ... New. Serviced. Parking Space. 24 Hours Security. Pop Ceiling. Jacuzzi. 24 Hours Electricity. Big Compound. All Room Ensuit. Security. ...",lekki,off tf kuboye street lekki phase one lekki phase 1 lekki lagos,3000000.0,1,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
1,1.0,2.0,Well maintained 1bedroom Apartment Miniflats ( bungalow) Price: 800k per annum LOCATION; Eleko ibeju lekki Lagos ... Parking Space. Pop Ceiling. Street Lights. All Room Ensuit. Security. ...,lekki,amen estate eleko ibeju lekki eleko ibeju lekki lagos,800000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
4,4.0,5.0,4 bedroom fully detached duplex plus 1 room BQ at the back LOCATION:inside Amen Estate Price:N4.5m per annum ... Boys Quater. Parking Space. 24 Hours Security. Pop Ceiling. Jacuzzi. 24 Hours Electricity. Street Lights. Big Compound. All Room Ensuit. Security Doors. Security. ...,lekki,amen estate eleko ibeju lekki lagos,4500000.0,1,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,4
3,3.0,4.0,Brand New 3 Bedroom Terrace Duplex + BQ in a secured mini court environment . _____________________ Features: ************************************** ** Spacious living room ** Private Lounge ** 24/7 Security ** Standard Bedroom ... All Room Ensuit. Water Treatment. Security. Parking Space. Boys Quater. 24 Hours Security. Security Doors. ...,lekki,osapa london lekki lagos,2500000.0,0,1,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,4.0,5.0,"Lovely Fully Serviced 4 Bedroom Terrace Duplex with Excellent facilities in a serene secure mini court estate environment. Rent : NGN 3M Per Annum Service Charge: 37,500 Per Month : Covers General Area Cleaning, Security , Waste ... Dry. New. Serviced. 24 Hours Security. Parking Space. Water Treatment. Cctv Cameras. All Room Ensuit. 24 Hours Electricity. Drainage System. ...",lekki,chevron lekki lagos,3000000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
5,5.0,5.0,"FOR RENT!!! Newly built 5 bedroom with BQ(suitable for commercial use) LOCATION: Kusenla road, Ikate-Lekki RENT: 6m per annum LEGAL: 10% AGENCY: 10% CAUTION: 100k ... ...",lekki,ikate lekki lagos,6000000.0,1,1,1,0,lekki5,5000000.0,6500000.0,60,6500000.0,1
3,3.0,4.0,"Lovely 3 Bedroom apartments, located in a serene neighborhood, off Fola Osibo, Lekki phase 1 Features: Spacious rooms and Living room All rooms en suite, well furnished toilets and bath Located within serene environment Fitted kitchen Spacious Compound and more..! ... ...",lekki,off fola osibo lekki phase 1 lekki lagos,2700000.0,1,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,5.0,5.0,"*To let* 4 bedroom duplex at Earls Court All rooms en-suite, with Ac, water heater, guest toilet, Maid Room. 24/7 hours light Swimming pool Estate mall Security. Gated estate. Soccer astro turf & children play ground Two Squash courts, Panasonic A/c in all rooms, Gym Well laid ... ...",lekki,"earls court, ikate elegushi ikate lekki lagos",6000000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
1,1.0,1.0,Renovated miniflat bq with tiles carpark fitted kitchen cabinet wardrobe etc Hakeem dickson Lekki phase 1 going for 1million naira.service charge 200k ... Renovated. Security Doors. Security. Street Lights. ...,lekki,hakeem dickson lekki phase 1 lekki lagos,1000000.0,0,0,0,1,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,"TO LET: Shared selfcon available at Bera estate, chevron for 600k. Total 770k. ... ...",lekki,"chevron drive, chevron lekki lagos",600000.0,1,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
2,2.0,3.0,"Apartment for rent ( Individual & Corporate) Superbly finished , nicely tiled floor Quality Interior with an accessible road network, DRAINAGE NETWORK adequate bedroom and sitting room sizes. located in a very serene environment Adorned with top-notch finishing Nice Cozy Room ... ...",lekki,lekki phase 1 lekki phase 1 lekki lagos,2500000.0,1,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,3
2,3.0,3.0,"Brand New 2befrom Bungalow with 2hrs light, all rooms En suit, nice Kitchen Cabinet, Wardrobes in all rooms, good road network and P. O. P Finishing is available for rent in Adiva Estate well secured ... ...",lekki,adiva estate ibeju lekki lagos,1000000.0,1,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
2,3.0,3.0,"Brand New 2befrom Bungalow with 2hrs light, all rooms En suit, nice Kitchen Cabinet, Wardrobes in all rooms, good road network and P. O. P Finishing is available for rent in Adiva Estate well secured ... ...",lekki,adiva estate ibeju lekki lagos,1000000.0,1,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
0,0.0,1.0,We furnished office space available for rent ... ...,lekki,"orchid road, eleganza ikota lekki lagos",200000.0,0,0,0,0,lekki0,,,19,,1
0,0.0,1.0,Strategically located 1bedroom with a waiting room office space at olori muyibat oyefusi Lekki 1 Rent 1.5m Service charge #300k. Suitable for start up companies who need small and affordable spaces ... ...,lekki,off omorinre lekki phase 1 lekki lagos,1500000.0,0,0,0,1,lekki0,,,19,,1
2,2.0,3.0,A shared space in a semi furnished and stylish apartment. Just behind The Elevation Church. ... New. 24 Hours Security. Street Lights. Security. Parking Space. Drainage System. All Room Ensuit. Water Treatment. ...,lekki,olanrewaju elegushi street ilasan lekki lagos,1000000.0,0,0,1,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
4,4.0,5.0,6 units of 4 bedroom semi-detached duplex with BQ available for quick rent in Ologolo by domino's pizza Lekki Rent 2.7M Service Charge 150k/yearly ... Cheap. New. 24 Hours Security. Boys Quater. Water Treatment. All Room Ensuit. ...,lekki,ologolo lekki lagos,2700000.0,0,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
4,4.0,5.0,6 units of 4 bedroom semi-detached duplex with BQ available for quick rent in Ologolo by domino's pizza Lekki Rent 2.7M Service Charge 150k/yearly ... Cheap. New. 24 Hours Security. Street Lights. Water Treatment. All Room Ensuit. Big Compound. ...,lekki,ologolo lekki lagos,2700000.0,0,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,4.0,"Lovely 3 bedroom flat with a room bq and a fitted kitchen with all rooms ensuite located in a mini estate with 24hrs power and security, comes with gym and swimming pool plus ample parking ... New. 24 Hours Security. Parking Space. 24 Hours Electricity. Swimming Pool. ...",lekki,ologolo lekki lagos,3000000.0,1,0,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,4.0,5.0,"A Luxury and massive 4bedroom Terrace Duplex + BQ with an Executive Rooms with wardrobes,,water heater,,full p.o.p,,cross ventilated,,Massive master bedroom + Jacuzzi,, Massive and fully fitted kitchen with all kitchen equipment,, security house,,BQ,,Large living room ... New. Furnished. Water Treatment. Street Lights. Pop Ceiling. 24 Hours Security. Boys Quater. Restaurants Nearby. Security. Jacuzzi. Security Doors. Supermarket Nearby. Parking Space. All Room Ensuit. Big Compound. ...",lekki,located at ikota villa estate behind mega chicken ikota lekki lagos,2800000.0,0,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
3,3.0,4.0,"Morning Everyone, I am leasing Eric's place for yearly renting is a 3bedroom at Ikate behind spar on Palm Springs Road Rent & Service Charge :- 5,000,000 Legal 5% :- 250,000 Agency 5% :- 250,000 Total Package = 5,500,000 Note:- ... ...",lekki,"eric's place, behind spar on palm springs road ikate lekki lagos",5000000.0,1,1,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,4
2,2.0,2.0,2 bedroom Flat / Apartment for rent Agungi Agungi Lekki Lagos ... ...,lekki,agungi agungi lekki lagos,1200000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,2
3,3.0,4.0,"Service charge N500,000 & Monthly diesel deposit 50,000 generator time 7pm to 7am daily Apartment for rent ( Individual & Corporate) Superbly finished , nicely tiled floor with an accessible road network, adequate bedroom and sitting room sizes. located in ... ...",lekki,"ikate elegushi, ikate lekki lagos",2300000.0,0,0,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
4,4.0,5.0,"Well built and spacious 4 Bedroom Terrace house with a Study in the very peaceful, serene Lakowe Lakes Golf & Country Estate. Features: Ground Floor: Laundry room, foyer, Guest convenience, patio, courtyard, living room , dining , ... ...",lekki,"lakowe lakes and country homes (golf resort), lakowe ibeju lekki lagos",3000000.0,1,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
1,1.0,1.0,Spacious miniflat upstairs with balcony to let off George enenmoh street lekki phase one. Rent 1m Service charge 250k including phcn Agent and legal fees 10%/5% respectively. ... ...,lekki,"off george enenmoh street, lekki phase 1 lekki lagos",1000000.0,0,0,0,1,lekki1,1000000.0,1500000.0,25,1500000.0,1
3,3.0,4.0,"Lovely 3 Bedroom apartments, located in a serene neighborhood, off Fola Osibo, Lekki phase 1 Features: Spacious rooms and Living room All rooms en suite, well furnished toilets and bath Located within serene environment Fitted kitchen Spacious Compound and more..! ... ...",lekki,off fola osibo lekki phase 1 lekki lagos,2700000.0,1,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
4,4.0,4.0,. ... ...,lekki,"ikate elegushi, ikate lekki lagos",50000.0,0,0,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,1
4,4.0,5.0,Are you on business trip or on holiday/honeymoon in Lagos? Are you thinking of a comfortable lifestyle and flawless environment? Then experience haven in our short let apartment in Lekki Phase 1. Each room is ... ...,lekki,lekki phase 1 lekki phase 1 lekki lagos,80000.0,0,0,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,1
4,4.0,5.0,"Uniquely finished duplex with good access road and excellent drainage network in ikota villa estate We can also be contacted if u have a property to sell, rent or lease. ... ...",lekki,ikota ikota lekki lagos,2000000.0,1,1,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,2
2,1.0,1.0,"A clean and decent 2bedroom apartment upstairs with constant water, parking space, tiles, prepaid, etc. ... Renovated. Big Compound. 24 Hours Security. ...",lekki,off adekunle kuye adelabu lekki lagos,1000000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
3,3.0,4.0,"This is meant for only those who love SPACE and classy finish!!! Now Renting... 3 Bedroom flat on Muri Sodiq Drive, off SPG road. The pictures says it all. Living room is massive, the master Bedroom is ... Serviced. New. All Room Ensuit. 24 Hours Security. Cctv Cameras. Security. Water Treatment. Supermarket Nearby. Drainage System. ...",lekki,"muri sodiq drive, off spg road, lekki lekki phase 1 lekki lagos",2800000.0,1,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
1,1.0,1.0,"very nice and clean environment and we have other options at chevron area, shevy view, idado estate, agungi, lekkipenninsula phase 1 ... ...",lekki,prince kazeem eletu street osapa london osapa london lekki lagos,500000.0,1,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,very nice within a serene environment free from noise and pollution ... Dry. New. ...,lekki,road 6 blook 56 chevron lekki lagos,650000.0,0,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,Newly Renovated Mini Flat ... Renovated. Dry. Water Treatment. Fast Internet. 24 Hours Electricity. Street Lights. 24 Hours Security. Church Nearby. ...,lekki,okera-nla lekki ajah lagos ado ajah lagos,300000.0,0,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
3,3.0,5.0,"The property is located at ocean bay estate, Lekki Penninsula 2, and is made up of three floors. The penthouse consists of a 3 bedroom luxury penthouse apartment with an outdoor balcony jacuzzi, patio lounge, ... New. Serviced. C Of O. Water Treatment. All Room Ensuit. 24 Hours Security. Church Nearby. Supermarket Nearby. Restaurants Nearby. Jacuzzi. Drainage System. Parking Space. Boys Quater. Fast Internet. 24 Hours Electricity. Ocean View. Security. Street Lights. ...",lekki,"ocean bay estate, lekki peninsula 2 lekki phase 2 lekki lagos",2700000.0,1,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,3
2,1.0,1.0,Well furnished 4 units of 3bedroom apartment available for rent. Location: Agungi Rent 1.2m For Rent: Selfcon 3bedapartment 4bed apartment ... Cheap. Dry. Furnished. Renovated. Drainage System. Big Compound. Supermarket Nearby. Church Nearby. Water Treatment. Security. 24 Hours Security. Fast Internet. Restaurants Nearby. ...,lekki,agungi agungi lekki lagos,1200000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,2
2,0.0,2.0,Nice apartment ensuit ... Renovated. Parking Space. ...,lekki,oposit pwan idado lekki lagos,1500000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,2
1,1.0,1.0,"A compact 1 Bedroom Self Contain in a serene and easily accessible area at Lekki Phase 1, Lekki. The apartment has a room, Toilet/Bathroom and Kitchen. The premises is well paved with ample parking space. There is clean ... ...",lekki,"off oladimeji alo street, lekki phase 1 lekki lagos",600000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,"A compact 1 Bedroom Self Contain in a serene and easily accessible area at Lekki Phase 1, Lekki. The apartment has a room, Toilet/Bathroom and Kitchen. The premises is well paved with ample parking space. There is clean ... ...",lekki,"off oladimeji alo street, lekki phase 1 lekki lagos",600000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,Looking for a lovely 1 bedroom self contained Apartment for short stay. This cozy self con is just perfect with 24 hours power and top notch services. Apartment is located in ologolo lekki lagos. Coming in at a ... ...,lekki,orchid estate ologolo lekki lagos,20000.0,0,0,0,1,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,"This s a brand new serviced one roomself contain well furnished with ur private generator, gas cooker, DStv, refrigerator, and lot more this house s fully equipped with features 2, make a great stay ... ...",lekki,lekki lekki phase 1 lekki lagos,10000.0,0,0,1,1,lekki1,1000000.0,1500000.0,25,1500000.0,1
2,2.0,3.0,"This s a brand new serviced 2bedroom flat with A/C ND gas cooker, inverter 24 hours uninterrupted power supply and lots more. this house s fully equipped with features 2 make a great stay. ... ...",lekki,"ikota, lekki lekki lagos",1600000.0,0,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,2
4,4.0,5.0,"Beautiful home located in one of the most serene neighborhoods in Osapa London, stone throwaway from The Circle mall . This beautiful Duplex boast spacious rooms and living room, well finished to taste with modern ... ...",lekki,osapa osapa london lekki lagos,5000000.0,1,1,1,1,lekki4,3500000.0,4500000.0,52,4500000.0,4
1,1.0,1.0,Well maintained one bedroom flat in a good neighborhood ... ...,lekki,lagasa rd oribanwa ibeju lekki lagos,275000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
4,4.0,4.0,. ... ...,lekki,"ikate elegushi, ikate lekki lagos",50000.0,0,0,0,0,lekki4,3500000.0,4500000.0,52,4500000.0,1
2,2.0,3.0,Well built to taste 2bedroom flat in serene location. All room ensuit with wardrobes and kitchen cabinet Rent 400k Agency 40k Legal 40k ... ...,lekki,"shapati, bogije ibeju lekki lagos",400000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,1
4,5.0,5.0,"4Bedroom semi detached duplex for sale with BQ @ Ikota Estate , Lekki Rent:3m Features: - - All Rooms Ensuite - New - Interlocking floor - Security - Pop Ceiling -Fitted Kitchen - sitting room - packing lot etc ----------------------------- ... ...",lekki,lekky county estate ikota lekki lagos,3000000.0,1,1,1,0,lekki4,3500000.0,4500000.0,52,4500000.0,3
1,1.0,1.0,"A cute mini flat, in a fenced compound ... ...",lekki,new road/alfa beach road lekki lagos,400000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
3,3.0,4.0,"A 3 bedroom apartment in secure estate in Agungi, Lekki. On the market for rent at 1.8m. For Enquiries Call 09061557176 08165920863 Email [emailÂ protected] Website www.crescohomes.com ... ...",lekki,agungi lekki lagos,1800000.0,1,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,2
3,3.0,4.0,"This is a well maintained and spacious 3bedroom available in Ikate presently being renovated. It is very accessible. with good power supply. Rent plus service charge is 2m, agency and legal is 300k. You are ... Cheap. Dry. Renovated. Parking Space. Supermarket Nearby. All Room Ensuit. Street Lights. Swimming Pool. Big Compound. C Of O. Water Treatment. Drainage System. Restaurants Nearby. 24 Hours Security. Church Nearby. ...",lekki,.. ikate lekki lagos,1800000.0,0,0,0,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
1,1.0,1.0,This magnificent very clean spacious Shared apartment is up for rent ... New. ...,lekki,megamound estate ikota lekki lagos,600000.0,0,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
2,2.0,3.0,"2 Bedroom Flat in a Clean House at Lekki Phase 1, for 1.7 million ... ...",lekki,- lekki phase 1 lekki lagos,1700000.0,0,0,0,0,lekki2,1800000.0,2500000.0,35,2500000.0,2
1,1.0,1.0,. ... ...,lekki,jakande jakande lekki lagos,1300000.0,1,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,2
1,1.0,1.0,Luxury mini flat for rent at Agungi Rent 1.1m Agency 10% Legal 10% Caution 120k SC: 250k ... New. ...,lekki,agungi lekki lagos,1100000.0,1,0,1,0,lekki1,1000000.0,1500000.0,25,1500000.0,2
3,3.0,3.0,Self service 3 bedroom en-suite flat for rent at Ikate Rent 1.7m Agency 10% Legal 10% Caution 100k Every necessary renovation/repairs will be done by the landlord before a new occupant take possession upon payment of rent. ... New. ...,lekki,.. ikate lekki lagos,1700000.0,0,0,1,1,lekki3,2500000.0,3500000.0,43,3500000.0,2
3,4.0,4.0,Luxury 3bedroom flat with BQ Located in a secured serene environment . . Features : All room ensuite BQ Very spacious living room . Spacious room space Treated water Water heater . ........................................................ Price - #2.5M per annum ... ...,lekki,idado idado lekki lagos,2500000.0,0,0,1,0,lekki3,2500000.0,3500000.0,43,3500000.0,3
2,2.0,3.0,"Brand new two bedroom serviced apartment with Fully fitted kitchen, air condition, and dstv..in a a well serene environment.. ... New. Serviced. ...",lekki,agungi agungi lekki lagos,2000000.0,1,0,1,1,lekki2,1800000.0,2500000.0,35,2500000.0,2
1,1.0,1.0,"This is BQ selfcon located in a gated compound, it has running water. ... ...",lekki,lekki lekki lagos,150000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
1,1.0,1.0,Decent mini flat with two toilets and a prepaid metre Located at Alatise Ibeju Lekki Annual rent #250k Agreement #25k Agency #30k Total #305k ... ...,lekki,"alatise, ibeju lekki lekki lagos",250000.0,0,0,0,0,lekki1,1000000.0,1500000.0,25,1500000.0,1
3,3.0,4.0,. ... ...,lekki,gbo efon igbo efon lekki lagos,2000000.0,0,0,0,0,lekki3,2500000.0,3500000.0,43,3500000.0,2
